,Operating Temperature (℃),Flow Rate (mL min-1),Active Area (cm2),Ir wt. %,Ru wt.%,O wt. %,I/C in Anode,Pt wt. %,I/C in Cathode,Anode Precious Metal Loading (mg cm-2 Ir/Ru/Pt/Pd),Cathode Precious Metal Loading (mg cm-2 Pt/Pd),Membrane Thickness (μm),EW,Current at 1.9 V
362,60.0,33.0,25.0,85.52915767,0.0,14.47084233,0.352622458,100.0,0.304951422,1.702030238,1.31,175.0,1100.0,2.05186
323,80.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,70.0,206.185567,2.35
442,40.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.5,90.0,1000.0,2.38421
461,90.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,0.36458218,0.1,90.0,1000.0,3.76125
172,90.0,8.988187269,5.181006485,80.595,0.0,19.4,0.363278133,30.0,0.485953041,1.6119,0.6,122.8596877,1100.0,2.21244
538,60.0,270.0,56.10548285,85.52915767,0.0,14.47084233,1.467094912,65.07818298,1.56248354,0.256587473,0.5,175.0,1100.0,1.52817
117,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.428571429,20.0,0.428571429,0.38,0.2,50.0,1100.0,3.22977
232,80.0,201.9482085,50.0,85.52915767,0.0,14.47084233,0.859194778,100.0,4.55949173,4.0,4.0,254.0,1100.0,0.91492
121,90.0,50.0,4.0,85.52915767,0.0,14.47084233,0.052631579,20.0,0.428571429,0.38,0.2,50.0,1100.0,5.29214
214,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.185237449,30.0,0.346548768,0.34,0.1,90.0,1000.0,3.30852
296,60.0,4.0,5.0,85.52915767,0.0,14.47084233,0.25,30.0,0.5,1.282937365,0.5,125.0,1100.0,2.198
246,80.0,6.0,1.0,100.0,0.0,0.0,0.281309906,20.0,0.550190187,2.0,0.5,125.0,1100.0,1.41264
324,100.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,70.0,206.185567,2.627
252,80.0,50.0,25.0,85.73,0.0,14.27,0.33,60.0,0.25,0.0,0.8,175.0,1100.0,1.467
403,80.0,2.0,5.096994823,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1089.811597,1.77692
307,27.5,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,1.133
326,120.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,70.0,206.185567,3.22
357,80.0,3.333333333,25.0,85.52915767,0.0,14.47084233,0.11,46.0,0.35,0.607257019,0.25,125.0,1100.0,1.86064
337,80.0,1.0,5.0,74.37742114,16.76812396,8.854454898,0.2,40.0,0.39,0.34,0.1,90.0,980.0,3.67908
271,90.0,15.0,6.25,85.52915767,0.0,14.47084233,0.024426311,46.3,0.408384648,0.085529158,0.4,50.0,1100.0,2.244
291,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,125.0,1100.0,3.22
124,25.0,5.0,19.52906292,100.0,0.0,0.0,0.462567083,100.0,0.360291006,2.2,0.8,175.0,1100.0,0.27489
520,50.0,9.884736133,5.0,100.0,0.0,0.0,0.25,40.0,0.5,0.4,0.1,90.0,980.0,1.0107
10,80.0,4.166666667,100.0,85.52915767,0.0,14.47084233,0.299736894,100.0,0.113758053,1.026349892,0.4,175.0,1100.0,0.90535
317,60.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,1.377
54,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,3.421166307,0.05,50.0,1100.0,2.8227
539,60.0,270.0,50.71720836,85.52915767,0.0,14.47084233,1.593259687,66.99216329,1.396445589,0.256587473,0.5,175.0,1100.0,1.48807
549,80.0,300.0,25.0,85.52915767,0.0,14.47084233,0.1,47.0,0.2385,0.1,0.1,175.0,1100.0,2.4094
563,90.0,43.60864492,4.0,85.52915767,0.0,14.47084233,0.176470588,100.0,0.176470588,0.769762419,0.5,175.0,1100.0,0.58334
383,100.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,909.2903488,1.97725
140,25.0,29.54840386,1.0,85.73,0.0,14.27,0.176470588,20.0,0.176470588,1.7146,0.5,125.0,1100.0,0.75289
541,60.0,270.0,48.70743937,85.52915767,0.0,14.47084233,1.81430178,66.99913458,1.664700164,0.256587473,0.5,175.0,1100.0,1.43162
29,40.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.201789391,100.0,0.246510782,2.734366353,3.0,125.0,1100.0,1.66216
130,80.0,3.0,1.0,38.48805,0.0,17.7521,0.142857143,40.0,0.333,0.288660375,0.2,50.0,1099.293143,5.77255227
542,60.0,270.0,47.54916178,85.52915767,0.0,14.47084233,1.629301042,64.40594124,1.510509545,0.256587473,0.5,175.0,1100.0,1.35066
60,30.0,10.0,20.0,100.0,0.0,0.0,0.428571429,100.0,0.428571429,2.0,1.0,88.0,1100.0,0.84511416
205,80.0,5.0,5.0,75.0,0.0,16.58175292,0.131221719,46.7,0.6,2.0,0.35,50.0,1100.0,4.35361
14,80.0,1.5,5.0,100.0,0.0,0.0,0.264651442,46.0,0.491437084,1.0,0.184,50.0,1100.0,1.72402
472,90.0,16.06912344,7.0,100.0,0.0,0.0,0.367998738,40.0,0.690019981,2.0,0.8,125.0,1100.0,1.84878
152,80.0,3.0,1.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,0.641468683,0.2,50.0,1100.0,3.98819
288,50.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.367183177,0.5,125.0,1100.0,2.23
353,80.0,3.333333333,25.0,85.52915767,0.0,14.47084233,0.11,46.0,0.35,0.085529158,0.25,125.0,1100.0,1.06613
280,80.0,40.0,3.645,57.81239854,0.0,9.625764357,0.33,40.0,0.33,2.5,0.5,175.0,1100.0,0.765
561,25.0,18.07778353,5.0,68.32740214,15.40416878,16.26842908,0.111111111,46.1,0.369863014,2.093289273,0.4,125.0,1100.0,0.44392
478,80.0,40.0,3.645,34.28571429,0.0,15.0234511,0.336870784,40.0,0.269741992,0.342857143,0.5,175.0,1100.0,0.65519
184,80.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,4.23721
188,30.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,2.04959
571,80.0,46.54984771,4.0,0.0,75.66401816,24.33598184,0.33,40.0,0.33,1.930846742,0.549794743,125.0,1100.0,2.49274
192,70.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,3.87371
236,40.0,2.0,5.0,74.37742114,16.76812396,8.854454898,0.25,30.0,0.5,1.5,0.4,120.0,870.0,2.24886
285,60.0,1800.0,160.0,100.0,0.0,0.0,0.4,40.0,0.6,1.5,0.4,125.0,1100.0,1.618
157,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,100.0,0.0,2.734366353,0.032,125.0,1100.0,2.0043
419,90.0,4.41005401,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,4.59322
49,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,0.855291577,0.5,50.0,1100.0,2.54912
341,80.0,5.0,5.0,75.0,0.0,17.5,0.13,4.8,0.25,3.97,0.025,50.0,1100.0,4.6323
204,80.0,5.0,5.0,75.0,0.0,16.34506214,0.388888889,46.7,0.6,2.0,0.35,50.0,1100.0,4.4468
150,80.0,216.0759697,84.77637295,100.0,0.0,0.0,1.052094626,100.0,3.166666667,0.1,0.796856937,160.7500869,1100.0,1.60887
429,60.0,25.0,4.0,85.52915767,0.0,14.47084233,0.15,40.0,0.2,0.641468683,0.6,175.0,1100.0,1.15849
297,70.0,4.0,5.0,85.52915767,0.0,14.47084233,0.25,30.0,0.5,1.282937365,0.5,125.0,1100.0,2.561
418,80.0,5.515116088,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,4.21004
264,30.0,60.0,25.0,0.0,75.66401816,24.33598184,0.991478011,0.0,0.895946091,2.269920545,0.7,125.0,1100.0,0.402
339,80.0,5.0,5.0,75.0,0.0,17.5,0.13,4.8,0.25,1.58,0.025,50.0,1100.0,5.07672
526,40.0,8.912526762,5.0,85.52915767,0.0,14.47084233,0.25,40.0,0.5,0.4,0.1,90.0,980.0,2.04864
190,55.0,4.0,5.0,44.62645268,10.06087438,5.312672939,0.176470588,40.0,0.388888889,0.4,0.1,50.0,980.0,3.06217
454,90.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.1,90.0,1000.0,4.20645
544,60.0,270.0,46.628956,85.52915767,0.0,14.47084233,1.664678144,63.55320148,1.524590647,0.256587473,0.5,175.0,1100.0,1.10715
161,80.0,16.57453349,1.0,34.2857,0.0,18.454,0.176470588,20.0,0.176470588,0.685714,0.5,125.0,1100.0,0.76518
74,30.0,10.0,20.0,20.0,0.0,0.0,0.428571429,100.0,0.428571429,0.3,1.0,88.0,1100.0,1.08855
144,80.0,13.93423115,1.0,51.4286,0.0,17.0646,0.176470588,20.0,0.176470588,1.028572,0.5,125.0,1100.0,0.89142
169,90.0,14.02002948,2.64287184,100.0,0.0,0.0,0.333017398,30.0,0.579518935,2.4,0.6,124.1586196,1100.0,1.79949
416,60.0,1.525835128,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,3.25687
99,90.0,130.8010375,8.0,85.52915767,0.0,14.47084233,0.052631579,40.0,26.04166667,1.710583153,0.96,125.0,1100.0,1.17386
543,60.0,270.0,48.92558452,85.52915767,0.0,14.47084233,1.645540756,64.7978551,1.698525054,0.256587473,0.5,175.0,1100.0,1.12925
15,80.0,1.5,5.0,40.0,0.0,12.7397,0.25658492,46.0,0.533679577,0.4,0.184,50.0,1100.0,1.92004
43,60.0,100.0,5.29,100.0,0.0,0.0,4.545454545,100.0,3.0,0.55,0.5,175.0,1100.0,1.225950758
380,120.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1100.0,0.29
375,80.0,18.88169371,5.0,74.37742114,16.76812396,8.854454898,0.322609985,71.48829017,0.3132326,2.734366353,3.0,175.0,1100.0,1.96581
552,80.0,300.0,25.0,85.52915767,0.0,14.47084233,0.3,47.0,0.2385,0.1,0.1,175.0,1100.0,2.50361
368,70.0,60.0,25.0,0.0,75.66401816,24.33598184,1.394211044,0.0,1.371145954,2.269920545,0.7,125.0,1100.0,0.90312
572,80.0,37.56499288,4.0,0.0,61.27392967,24.63458319,0.33,40.0,0.33,2.081839933,0.625464892,125.0,1100.0,1.5096
58,30.0,10.0,20.0,100.0,0.0,0.0,0.428571429,100.0,0.428571429,1.0,1.0,88.0,1100.0,0.75294696
507,80.0,50.0,5.0,100.0,0.0,0.0,0.33,70.0,0.33,1.5,0.57,125.0,1100.0,2.37162
399,80.0,2000.0,250.0,85.52915767,0.0,14.47084233,2.170319628,46.0,1.873798728,0.855291577,0.5,175.0,1100.0,1.07555
167,70.0,4.0,10.63367693,25.6587473,0.0,32.341,0.5,30.0,0.5,0.256587473,1.0,125.0,1100.0,0.33713
398,80.0,1.0,4.62,100.0,0.0,0.0,0.0625,66.67,0.328723974,0.24,0.6,125.0,1100.0,1.95219
473,80.0,40.0,3.645,85.52915767,0.0,14.47084233,0.402491773,40.0,0.457914718,2.138228942,0.5,175.0,1100.0,1.55392
439,120.0,15.0,6.25,85.52915767,0.0,14.47084233,0.0,46.5,0.430129594,0.885714298,0.4,50.0,1100.0,1.77135
456,40.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,0.36458218,0.1,90.0,1000.0,1.95831
220,28.0,60.0,25.0,0.0,60.3,23.9,0.661053715,30.0,0.380369801,3.0,0.7,125.0,1100.0,0.40263
174,30.0,21.20177116,10.99479906,80.595,0.0,19.4,0.698133711,30.0,0.386906671,1.6119,0.6,123.4933406,1100.0,0.75276
267,60.0,60.0,25.0,0.0,83.55,16.45,1.126928022,0.0,0.944699498,2.5065,0.7,125.0,1100.0,0.565
75,60.0,2.0,25.0,85.52915767,0.0,14.47084233,0.361332014,62.14057076,0.240665267,2.138228942,0.8,175.0,1100.0,1.50897
483,80.0,40.0,3.645,68.57142857,0.0,15.12820511,1.394017747,40.0,1.599086947,0.685714286,0.5,175.0,1100.0,1.11852
147,80.0,222.2528809,82.85003303,98.3,0.0,0.0,1.359309054,100.0,3.166666667,0.1,0.704505202,153.2730029,1100.0,1.83989
554,80.0,300.0,25.0,85.52915767,0.0,14.47084233,0.8,47.0,0.2385,0.1,0.1,175.0,1100.0,1.56223
574,80.0,146.1316266,50.0,62.57142857,0.0,21.24655633,0.517763389,59.061825,1.501483537,1.251428571,0.4,125.0,1100.0,1.56308
412,90.0,4.41005401,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,4.67949
255,80.0,50.0,25.0,85.73,0.0,14.27,0.33,60.0,0.25,0.025,0.8,175.0,1100.0,2.044
6,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,125.0,1100.0,3.49252
226,60.0,40.0,4.5,85.52915767,0.0,14.47084233,3.0,20.0,10.0,2.0,0.05,50.0,1100.0,1.09971
215,80.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.170961391,30.0,0.385283062,0.34,0.1,90.0,1000.0,3.0756
98,90.0,126.352113,8.0,85.52915767,0.0,14.47084233,0.052631579,40.0,21.875,1.710583153,0.96,125.0,1100.0,1.49462
248,80.0,500.0,29.16,85.52915767,0.0,14.47084233,1.049165401,100.0,6.007528044,2.03,1.05,125.0,1100.0,1.1286
105,80.0,1.0,5.0,74.37742114,16.76812396,8.854454898,0.176470588,40.0,0.388888889,0.4,0.1,90.0,980.0,3.27332
118,25.0,50.0,4.0,85.52915767,0.0,14.47084233,0.052631579,20.0,0.428571429,0.38,0.2,50.0,1100.0,1.66532
206,80.0,5.0,5.0,75.0,0.0,16.57390417,0.131221719,46.7,0.6,2.0,0.35,50.0,1100.0,4.21697
112,60.0,37.49612841,5.0,85.52915767,0.0,14.47084233,0.725839461,100.0,0.586807681,1.710583153,2.0,175.0,1100.0,1.12731
304,60.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,50.0,0.5,2.0,0.3,120.0,870.0,2.764
19,90.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,7.17722
426,60.0,25.0,4.0,85.52915767,0.0,14.47084233,0.15,40.0,0.2,1.214514039,0.6,175.0,1100.0,1.53804
393,100.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,918.6766929,1.9812
382,90.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,910.8087456,1.89365
7,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,125.0,1100.0,1.93144
160,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.0,100.0,0.0,2.734366353,0.193,125.0,1100.0,2.20891
351,60.0,79.57353151,25.0,79.37854279,2.460646234,15.82845943,1.425,46.1,0.37,1.227587835,0.4,175.0,1100.0,0.94852
46,80.0,68.19816646,15.06164193,85.52915767,0.0,14.47084233,1.666666667,20.0,1.304913997,0.256587473,0.742630275,175.0,1100.0,1.00810751
423,90.0,15.0,4.0,85.52915767,0.0,14.47084233,0.0,46.3,0.373892784,0.224573909,0.4,50.8,1100.0,1.72261
310,80.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,3.142
466,60.0,22.65314054,4.0,85.52915767,0.0,14.47084233,0.176,40.0,0.299,0.74838013,1.0,175.0,1100.0,0.7192
450,50.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.1,90.0,1000.0,2.72957
363,80.0,33.0,25.0,85.52915767,0.0,14.47084233,0.346040407,100.0,0.270084939,1.702030238,1.19,175.0,1100.0,2.06842
293,30.0,4.0,5.0,85.52915767,0.0,14.47084233,0.25,30.0,0.5,1.282937365,0.5,125.0,1100.0,1.316
217,80.0,60.0,25.0,0.0,60.3,23.9,0.533299699,30.0,0.352105292,3.0,0.7,125.0,1100.0,0.73829
376,80.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,125.0,1100.0,1.20862
123,25.0,3.0,16.39935154,100.0,0.0,0.0,0.474476317,100.0,0.408802739,2.2,0.8,175.0,1100.0,0.26037
199,25.0,100.0,5.0,85.52915767,0.0,14.47084233,0.530536545,40.0,2.67583947,2.56587473,0.4,125.0,1100.0,0.0088
422,90.0,15.0,4.0,85.52915767,0.0,14.47084233,0.0,46.3,0.37254426,0.085546263,0.4,50.8,1100.0,2.24291
2,80.0,40.0,4.0,85.52915767,0.0,14.47084233,0.1,60.0,0.28,1.282937365,0.3,115.0,360.0,5.01187
394,110.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,901.8686384,2.13366
28,20.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.267789667,100.0,0.419134153,2.734366353,3.0,125.0,1100.0,1.1635
533,60.0,270.0,51.83117186,85.52915767,0.0,14.47084233,1.882657881,61.06389396,1.808704345,0.256587473,0.5,175.0,1100.0,1.05625
20,100.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,0.25,50.0,825.0,7.17722
31,80.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.16460804,100.0,0.128906863,2.734366353,3.0,125.0,1100.0,3.55716
491,60.0,20.0,5.0,74.37742114,16.76812396,8.854454898,0.175165486,100.0,0.146826524,2.734366353,3.0,125.0,1100.0,2.22295
347,60.0,65.94589259,25.0,80.2284846,4.689280639,15.08223476,1.425,46.1,0.37,1.486060892,0.4,175.0,1100.0,0.68816
476,80.0,40.0,3.645,34.61,48.47,16.92,0.409308137,40.0,0.430455139,2.077,0.5,175.0,1100.0,2.2324
81,80.0,40.0,5.0,85.52915767,0.0,14.47084233,0.67,40.0,0.67,1.2,0.5,125.0,1100.0,2.43637
494,70.0,100.0,25.0,100.0,0.0,0.0,1.424291924,100.0,5.631522138,2.0,1.0,175.0,1100.0,1.21457
381,80.0,2.0,5.0,85.52915767,0.0,14.47084233,0.5,30.0,0.5,4.276457883,0.8,120.0,924.7552906,1.49901
9,80.0,75.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,0.5,0.25,125.0,1100.0,3.9377
322,120.0,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,2.437
410,70.0,3.401700251,5.0,74.37742114,16.76812396,8.854454898,0.176,30.0,0.333,0.36458218,0.1,90.0,980.0,3.8829
170,90.0,0.527671846,3.549686161,22.69920545,27.36933045,20.0014641,0.336612078,30.0,0.433214556,1.001370718,0.6,121.7392955,1100.0,2.0035
440,120.0,15.0,6.25,85.52915767,0.0,14.47084233,0.0,46.5,0.57162082,2.305618056,0.4,50.0,1100.0,0.88728
564,110.0,41.50255422,4.0,85.52915767,0.0,14.47084233,0.176470588,100.0,0.176470588,0.769762419,0.5,175.0,1100.0,0.6648
102,55.0,178.7214194,120.0,100.0,0.0,0.0,0.599944605,100.0,4.727635529,1.0,0.9,125.0,1100.0,1.53051
270,80.0,60.0,25.0,0.0,83.55,16.45,0.529163071,30.0,0.527243831,2.5065,0.21,125.0,1100.0,0.801
530,80.0,10.30096611,5.0,85.52915767,0.0,14.47084233,0.25,40.0,0.5,0.4,0.1,90.0,980.0,3.59627
315,27.5,3.33,6.25,85.52915767,0.0,14.47084233,0.5,40.0,0.5,1.710583153,2.0,120.0,870.0,0.821
354,80.0,3.333333333,25.0,85.52915767,0.0,14.47084233,0.11,46.0,0.35,0.196717063,0.25,125.0,1100.0,1.30955
349,60.0,68.38514115,25.0,80.2284846,4.689280639,15.08223476,1.425,46.1,0.37,1.273766479,0.4,175.0,1100.0,0.72159
143,80.0,9.267659843,1.0,51.317496,0.0,24.702,0.176470588,20.0,0.176470588,1.02634992,0.5,125.0,1100.0,1.54832
61,30.0,10.0,20.0,100.0,0.0,0.0,0.428571429,100.0,0.428571429,2.5,1.0,88.0,1100.0,0.86187183
269,80.0,60.0,25.0,0.0,83.55,16.45,1.166449873,0.0,0.930610563,2.5065,0.7,125.0,1100.0,0.72
458,60.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,0.36458218,0.1,90.0,1000.0,2.73914
115,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.111111111,20.0,0.428571429,0.38,0.2,50.0,1100.0,4.42575
85,80.0,25.0,17.64,85.52915767,0.0,14.47084233,0.286056419,57.86464151,0.231387366,2.25,0.8,175.0,1100.0,2.63079
48,80.0,50.0,4.0,85.52915767,0.0,14.47084233,0.33,40.0,0.33,0.427645788,0.5,50.0,1100.0,1.92591
360,80.0,250.0,86.0,0.0,0.0,0.0,0.0,68.0,0.0,0.15,0.15,175.0,1100.0,1.58417
136,70.0,73.67296446,25.0,85.52915767,0.0,14.47084233,0.326579634,100.0,0.303370427,0.855291577,0.3,175.0,1100.0,1.6213
133,80.0,3.0,1.0,38.48805,0.0,17.7521,0.083333333,40.0,0.333,0.288660375,0.2,50.0,1100.320347,6.06341155
361,20.0,40.0,5.0,74.37742114,16.76812396,8.854454898,0.53281198,100.0,1.035837366,2.734366353,3.0,125.0,1100.0,0.48174
340,80.0,5.0,5.0,75.0,0.0,17.5,0.13,4.8,0.25,0.2,0.025,50.0,1100.0,2.45758
451,60.0,4.0,5.0,74.37742114,16.76812396,8.854454898,0.2,30.0,0.3,1.367183177,0.1,90.0,1000.0,3.14131
